Timestamp,UID,Time,Name,Target,Info,State,Version
4/16/2018 10:07:17,Windows-Firefox-7012589111871221,1523891239472,keydown,input#event-name.form-control,"{""which"":66,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:17,Windows-Firefox-7012589111871221,1523891240002,keydown,input#event-name.form-control,"{""which"":8,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:18,Windows-Firefox-7012589111871221,1523891240136,keydown,input#event-name.form-control,"{""which"":16,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:18,Windows-Firefox-7012589111871221,1523891240264,keydown,input#event-name.form-control,"{""which"":76,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:18,Windows-Firefox-7012589111871221,1523891240358,keydown,input#event-name.form-control,"{""which"":73,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:18,Windows-Firefox-7012589111871221,1523891240514,keydown,input#event-name.form-control,"{""which"":78,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:18,Windows-Firefox-7012589111871221,1523891240712,keydown,input#event-name.form-control,"{""which"":75,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:18,Windows-Firefox-7012589111871221,1523891241032,keydown,input#event-name.form-control,"{""which"":8,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:19,Windows-Firefox-7012589111871221,1523891241180,keydown,input#event-name.form-control,"{""which"":8,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:19,Windows-Firefox-7012589111871221,1523891241306,keydown,input#event-name.form-control,"{""which"":8,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:19,Windows-Firefox-7012589111871221,1523891241404,keydown,input#event-name.form-control,"{""which"":73,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:19,Windows-Firefox-7012589111871221,1523891241504,keydown,input#event-name.form-control,"{""which"":78,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:19,Windows-Firefox-7012589111871221,1523891241656,keydown,input#event-name.form-control,"{""which"":75,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:21,Windows-Firefox-7012589111871221,1523891244016,keydown,input#event-name.form-control,"{""which"":8,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:22,Windows-Firefox-7012589111871221,1523891244582,keydown,input#event-name.form-control,"{""which"":67,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:22,Windows-Firefox-7012589111871221,1523891244626,keydown,input#event-name.form-control,"{""which"":79,""pageX"":0,""pageY"":0}",,B
